"id","timestamp","body","recipient_id","user_id","sid"
1186,"2021-06-14 19:10:07.487911+00","Beginne Szenario 23",15,24,23
1187,"2021-06-14 19:10:07.698738+00","lies denn gut ? schon Ergebnisse ? 👀",18,27,23
1188,"2021-06-14 19:10:13.743269+00","Irgendwie bin ich gerade total enttäuscht davon, dass du dich so garnicht für Politik interessierst. 😲😡",23,29,18
1189,"2021-06-14 19:10:15.8685+00","Ja hier ging's richtig rund!😱😲",11,12,10
1190,"2021-06-14 19:10:16.438415+00","😢MIst, das haben die aber blöd angestellt. Und nun auch noch der Elfmeter.,",17,28,21
1191,"2021-06-14 19:10:17.181457+00","ich habe versucht, Karten zu bekommen und die waren Weg oder unerschwinglich 😲😱😡",21,14,6
1192,"2021-06-14 19:10:17.679897+00","Ist denn alles ok bei euch? 😱👀",12,11,10
1193,"2021-06-14 19:10:19.447898+00","Ich hatte ziemlich Glück, hab beim Bieten bei Ebay gewonnen! 😊 Wollte mich einfach nochmals für die ganze Hilfe bedanken letztens beim Umzug! 🥰",14,21,6
1194,"2021-06-14 19:10:22.298585+00","Na klar! 😊 Bin gecht gespannt 👀",28,17,21
1195,"2021-06-14 19:10:22.39668+00","Solche Menschen denken auch, dass sich die Welt nur um sie dreht 😡",25,26,8
1196,"2021-06-14 19:10:23.184593+00","Na bei dir alles klar 👀",15,24,23
1197,"2021-06-14 19:10:23.574042+00","hey. was geht ?👀",24,15,23
1198,"2021-06-14 19:10:25.950422+00","Ja, das ist echt nett von Dir 😊 kommt jetzt aber auch ziemlich aus dem Nichts. Hättest ja auch mal früher was sagen können 😲",19,22,11
1199,"2021-06-14 19:10:27.03092+00","da hast recht. saufen saufen saufen 🥰🥰🥰🥰🥰",18,27,23
1200,"2021-06-14 19:10:28.415818+00","war schon echt sauer 😡",21,14,6
1201,"2021-06-14 19:10:33.855924+00","Alles rechtzeitig in Sicherheit gebracht? 👀",12,11,10
1202,"2021-06-14 19:10:34.843036+00","Ja, war okay. Der Rest ist mir auch egal jetzt. Rum ist rum und bestanden habe ich sicher. 😊",27,18,23
1203,"2021-06-14 19:10:39.738598+00","Total, aber immerhin ist bei dir was los 😲",26,25,8
1204,"2021-06-14 19:10:40.757826+00","Danke der Nachfrage 😊",15,24,23
1205,"2021-06-14 19:10:41.430146+00","aber das ist ja der Hammer .... 🥰🥰😊",21,14,6
1206,"2021-06-14 19:10:46.465252+00","Alles super hier😊",15,24,23
1207,"2021-06-14 19:10:48.285677+00","Das tut mir Leid. 😲",29,23,18
1208,"2021-06-14 19:10:50.713667+00","perfekt 😊",18,27,23
1209,"2021-06-14 19:10:50.714439+00","um ehrlich zu sein, hab ich mich nicht getraut.. 😱",22,19,11
1210,"2021-06-14 19:10:53.982889+00","das freut mich 😊",14,21,6
1211,"2021-06-14 19:10:54.181074+00","Jaaaa! das schaut doch gar nicht schlecht aus 😊🥰",28,17,21
1212,"2021-06-14 19:10:54.538169+00","wie unglaublich nett und extrem cool - Danke 😊🥰",21,14,6
1213,"2021-06-14 19:10:55.374094+00","YES!!! Freitag gehts ab 👀😱😱😱🥰",27,18,23
1214,"2021-06-14 19:10:57.027598+00","Eigentlich würde ich echt gerne wollen aber ich hab letzte Woche schon jemand anders zugesagt.. 😱",19,22,11
1215,"2021-06-14 19:10:59.360226+00","🥰Aber das drehen die noch. Da bin ich sicher😊 gegen Deinen Verein gewinnen die ganz sicher.",17,28,21
1216,"2021-06-14 19:10:59.504928+00","Ich sitz nur an meinem Unizeug daheim 😢",26,25,8
1217,"2021-06-14 19:11:07.949113+00","da freu ich mich super drauf ... 🥰",21,14,6
1218,"2021-06-14 19:11:08.927836+00","Oh man, wie dumm 😡",19,22,11
1219,"2021-06-14 19:11:11.633492+00","Wie du weißt, habe ich ja das Examen jetzt endlich mal geschrieben😊🥰",15,24,23
1220,"2021-06-14 19:11:13.013477+00","oh okay, alles klar. 😢 Schade",22,19,11
1221,"2021-06-14 19:11:14.0792+00","ähm blöde frage, aber ... 😢",18,27,23
1222,"2021-06-14 19:11:19.281265+00","Echt schlechtes Timing 😢😡",19,22,11
1223,"2021-06-14 19:11:20.110166+00","ich habe zu danken! 😊",14,21,6
1224,"2021-06-14 19:11:27.309851+00","ja zum Glück! Konnte noch die ganzen Terrassenmöbel in die Garage räumen!😱",11,12,10
1225,"2021-06-14 19:11:28.217533+00","hätte ich wohl schneller dran sein sollen 😊",22,19,11
1226,"2021-06-14 19:11:30.693976+00","Kenne ich nur zu gute solche Tage, da muss man einfach durch😊",25,26,8
1227,"2021-06-14 19:11:32.875445+00","oh ja stimmt voll vergessen 😱😲",24,15,23
1228,"2021-06-14 19:11:33.626745+00","Glück gehabt!😊 Hoffentlich wars das und es kommt nichts mehr nach! 😱",12,11,10
1229,"2021-06-14 19:11:35.844219+00","was hast du denn gleich nochmal studiert ? Jura, right ? 👀",18,27,23
1230,"2021-06-14 19:11:39.341711+00","und sonst ist auch alles ganz geblieben😲",11,12,10
1231,"2021-06-14 19:11:42.534993+00","So ein quatsch. Heute holen wir uns den Sieg. Darau kannst du dich verlassen!😊",28,17,21
1232,"2021-06-14 19:11:46.032901+00","wie ist es gelaufen ? 👀",24,15,23
1233,"2021-06-14 19:11:49.217931+00","extrem cool, wir werden einfach ein tolles Konzert haben nach der langen zeit ... bis bald! 🥰😊",21,14,6
1234,"2021-06-14 19:11:54.73228+00","Szenario 6 beendet",21,14,6
1235,"2021-06-14 19:11:57.047799+00","ja da hatten wir echt glück😊",11,12,10
1236,"2021-06-14 19:11:58.163989+00","Was? jetzt gerade wo ich de schreibe😡😡😡😡",28,17,21
1237,"2021-06-14 19:12:00.070573+00","Richtig! 😱 Weiss auch nicht wieso ich das gemacht habe. 👀",27,18,23
1238,"2021-06-14 19:12:02.487762+00","Du findest sicher noch einen guten Partner 👀😱",19,22,11
1239,"2021-06-14 19:12:02.893935+00","Wenigstens muss man sich da nicht über andere Leute aufregen😡",25,26,8
1240,"2021-06-14 19:12:03.458899+00","😡DU wirst es sehen.- Wir sind einfach die besser Mannschaft.",17,28,21
1241,"2021-06-14 19:12:03.799121+00","Ja, muss mal Schluss machen hab noch soviel zu tun 😢",26,25,8
1242,"2021-06-14 19:12:06.840966+00","Das hoffe ich auch😱",11,12,10
1243,"2021-06-14 19:12:07.424874+00","Ewig arbeitet man darauf hin und jetzt ist es endlich getan 😊 ich war selbst ganz erstaunt wie schnell die Prüfungen dann kamen 😲",15,24,23
1244,"2021-06-14 19:12:11.408599+00","Ja, mal sehen 👀😊",22,19,11
1245,"2021-06-14 19:12:15.093926+00","glaube, da hätte ich anfangen müssen, egal 👀",21,14,0
1246,"2021-06-14 19:12:17.658394+00","Mal sehen wie das jetzt mit den ersten jobs wird. 😲",27,18,23
1247,"2021-06-14 19:12:17.820299+00","ja, doof 🤢",18,27,23
1248,"2021-06-14 19:12:18.485658+00","sorry hats nicht mehr aufm schirm 😲",24,15,23
1249,"2021-06-14 19:12:20.896187+00","Sehr gut! Wahrscheinlich zieht es jetzt dann zu uns... Ich glaube ich räum mal lieber alles rein! 😱 Bis später",12,11,10
1250,"2021-06-14 19:12:21.638087+00","auf zum nächsten 👀",21,14,0
1251,"2021-06-14 19:12:21.658247+00","Szenario 23 beendet",18,27,23
1252,"2021-06-14 19:12:21.867566+00","Immerhin! Lass uns bald mal wieder was machen 😊",26,25,8
1253,"2021-06-14 19:12:24.90397+00","Beginne Szenario 24",18,27,24
1254,"2021-06-14 19:12:26.746833+00","Das darf doch wohl nicht wahr sein. Und das in der vorletzten Minute 😢🤢",28,17,21
1255,"2021-06-14 19:12:28.87988+00","Ich drück Dir die Daumen 🥰",19,22,11
1256,"2021-06-14 19:12:31.447693+00","ok, let go👀",14,21,0
1257,"2021-06-14 19:12:32.123984+00","😊Sag ich doch. Da ist er ja der Ausgleich. Und natürlich wieder der hegestweiler. Einfach stark.",17,28,21
1258,"2021-06-14 19:12:33.337963+00","ich fang an ... glaube ich 😊",21,14,0
1259,"2021-06-14 19:12:35.780609+00","Ich muss sagen, es lieg echt ganz ok 😊, hätte ich nicht gedacht 😲",15,24,23
1260,"2021-06-14 19:12:38.209438+00","Mach das! Hals und Beinbruch 🥰",25,26,8
1261,"2021-06-14 19:12:41.525718+00","danke 😊",22,19,11
1262,"2021-06-14 19:12:43.168595+00","Beginne Szenario 7",21,14,7
1263,"2021-06-14 19:12:43.997406+00","ja 😊",14,21,7
1264,"2021-06-14 19:12:44.733859+00","Szenario 11 beendet",22,19,11
1265,"2021-06-14 19:12:45.222546+00","Bis bald 🥰",26,25,8
1266,"2021-06-14 19:12:46.380629+00","😊😲Weiter so. Da geht noch was.",17,28,21
1267,"2021-06-14 19:12:46.41133+00","Szenario 10 beendet",12,11,10
1268,"2021-06-14 19:12:46.950776+00","Ja mach das mal!😲 Nicht, dass ihr am Ende nicht so viel Glück habt wie wir😲😱",11,12,10
1269,"2021-06-14 19:12:48.421286+00","Szenario 8 beendet",26,25,8
1270,"2021-06-14 19:12:48.789638+00","Beginne Szenario 12",22,19,12
1271,"2021-06-14 19:12:49.392184+00","Szenario 8 beendet",25,26,8
1272,"2021-06-14 19:12:50.149989+00","Hey!! 😊",27,18,24
1273,"2021-06-14 19:12:51.105512+00","Wählen zu gehen, ist doch unsere Pflicht, als Bürger dieses Landes. 😡",23,29,18
1274,"2021-06-14 19:12:54.74252+00","Beginne Szenario 9",25,26,9
1275,"2021-06-14 19:12:56.325913+00","Beginne Szenario 9",26,25,9
1276,"2021-06-14 19:12:56.81464+00","Mehr Glück als Verstand hat der Kerl!😡",28,17,21
1277,"2021-06-14 19:12:58.480291+00","stell dir vor, der geile dönerladen nebenan musste einfach schließen 😲",18,27,24
1278,"2021-06-14 19:12:59.838556+00","Beginne Szenario 11",12,11,11
1279,"2021-06-14 19:13:03.101322+00","aber jetzt bin ich auch erstmal froh dass es durch ist 🥰",15,24,23
1280,"2021-06-14 19:13:07.611456+00","hallo, hallo ... bin soeben in der FeWo angekommen👀🥰",21,14,7
1281,"2021-06-14 19:13:08.758554+00","Hey 😊",26,25,9
1282,"2021-06-14 19:13:11.268904+00","Hi 😊",25,26,9
1283,"2021-06-14 19:13:11.416955+00","Hey, alles klar bei dir ? 😊 Echt lang nichts mehr gehört 👀",22,19,12
1284,"2021-06-14 19:13:13.858347+00","Nein. Das darf jetzt wirklich nicht wahr sein!🤢😡😡😡",28,17,21
1285,"2021-06-14 19:13:17.938747+00","Können - es ist das Können 😊😊😊😊😊",17,28,21
1286,"2021-06-14 19:13:18.504873+00","Ich meine wer hat schon spaß am Examen🤢",15,24,23
1287,"2021-06-14 19:13:22.107444+00","jetzt hab ich dir gar nicht viel Erfolg gewünscht 😢😡 aber so wie es aussieht ist es ja ganz gut gelaufen 😊👀",24,15,23
1288,"2021-06-14 19:13:22.729519+00","die ist der Hammer... wünschte, du könntest sie sehen... 🥰😊",21,14,7
1289,"2021-06-14 19:13:23.866401+00","oh, wie schön 😲",14,21,7
1290,"2021-06-14 19:13:27.791914+00","Jetzt heißt es abwarten👀",15,24,23
1291,"2021-06-14 19:13:29.704773+00","Endlich konnte ich mir meinen Traumberuf ergattern 😊",25,26,9
1292,"2021-06-14 19:13:40.064956+00","Aber wenn ich mich nicht dafür interessiere, dann muss ich mich doch nicht für irgendeine Partei entscheiden, von der ich nichts weiß? 😲",29,23,18
1293,"2021-06-14 19:13:40.208302+00","schick mal gleich paar Bilder! 👀",14,21,7
1294,"2021-06-14 19:13:41.33364+00","das letzte jähr hat ihn wohl zu sehr in den Ruin getrieben 😢😢😢",18,27,24
1295,"2021-06-14 19:13:42.151398+00","UNd da setzt er nun noch einen drauf. Was soll ich sagen. Alles so gekommen, wie es sein muss.😊",17,28,21
1296,"2021-06-14 19:13:45.200526+00","Die Noten kommen ja erst noch😱",15,24,23
1297,"2021-06-14 19:13:46.451889+00","der Blick, die Umgebung ... ein träum 👀😲🥰",21,14,7
1298,"2021-06-14 19:13:51.43723+00","Wie toll, freut mich! Wo bist du jetzt gelandet? 😊",26,25,9
1299,"2021-06-14 19:13:52.269381+00","mache ich ... 🥰😊",21,14,7
1300,"2021-06-14 19:13:54.488598+00","🥰ABer wir bleiben ja Freunde👀",17,28,21
1301,"2021-06-14 19:13:55.697352+00","Ich glaube das wars mit unserem Gespräch für heute.😡 Ich kann es gar nicht fassen. Lächerlicht 😡😡",28,17,21
1302,"2021-06-14 19:13:59.954038+00","ja das glaub ich, dass froh bist😊 da könne wir jetzt endlich wieder was zusammen machen wenn du jetzt wieder zeit hast 😊",24,15,23
1303,"2021-06-14 19:14:01.182554+00","aber ... argh ... 🤢😲",21,14,7
1304,"2021-06-14 19:14:01.703408+00","Aber wie gesagt, ich bin zuversichtlich 🥰👀",15,24,23
1305,"2021-06-14 19:14:07.963251+00","Hi, sag mal... Weißt du denn schon mit wem du zum Abschlussball gehen wirst? Ich bin nämlich noch auf der Suche und würde mich echt freuen wenn wir gemeinsam hignehen könnten 🥰😊👀",12,11,11
1306,"2021-06-14 19:14:10.840274+00","hab mich eh gefragt warum er erst so spät auf einen Lieferservice umgestellt hat 😲",18,27,24
1307,"2021-06-14 19:14:12.588858+00","ihhhgitt ... da sind Tiere 😱😲",21,14,7
1308,"2021-06-14 19:14:12.89547+00","Ja ja ich weiss! 😢 Ziemlich doof! Aber hab gehoert, dass der Koch jetzt runter zum Marienplatz gegangen ist. Da gibt es ein richtig gutes neues Restaurant mit Sitzplaetzen. Da ist er jetzt.",27,18,24
1309,"2021-06-14 19:14:13.35942+00","Stimmt genau 😊",15,24,23
1310,"2021-06-14 19:14:14.772841+00","Ich überlege mir das nochmal genau 😡",28,17,21
1311,"2021-06-14 19:14:16.008265+00","ich würde auch so gerne Urlaub machen, jedoch ist so viel zu hier in der Arbeit.... 😢",14,21,7
1312,"2021-06-14 19:14:16.695731+00","Szenario 23 beendet",15,24,23
1313,"2021-06-14 19:14:17.272808+00","der horror 😱",21,14,7
1314,"2021-06-14 19:14:19.566185+00","Szenario 21 beendet",17,28,21
1315,"2021-06-14 19:14:22.023889+00","Beginne Szenario 24",15,24,24
1316,"2021-06-14 19:14:27.291278+00","Beginne Szenario 22",28,17,22
1317,"2021-06-14 19:14:28.635797+00","Wollen wir da die Woche mal hingehen?? 👀",27,18,24
1318,"2021-06-14 19:14:31.575801+00","ach geil 😊😊😊",18,27,24
1319,"2021-06-14 19:14:31.86511+00","ne... willst du grade nicht ... hier sind Kakerlaken 😲😱🤢",21,14,7
1320,"2021-06-14 19:14:33.297091+00","was ist bei dir? 😲",14,21,7
1321,"2021-06-14 19:14:38.337459+00","Als Wärter im Deutschen Museum in München 😊",25,26,9
1322,"2021-06-14 19:14:39.205077+00","Hey, alles klar? 😊",19,22,12
1323,"2021-06-14 19:14:43.396645+00","was ist denn das für eine Bude 😡🤢",21,14,7
1324,"2021-06-14 19:14:44.108183+00","Das klingt echt super! 😊",26,25,9
1325,"2021-06-14 19:14:45.702665+00","Kann ich Dich mal was fragen? 👀",19,22,12
1326,"2021-06-14 19:14:48.444047+00","Wenn du willst, können wir uns ja auch mal treffen. Dann kann ich dir erzählen, warum ich dieses Jahr die Grünen wähle. 👀",23,29,18
1327,"2021-06-14 19:14:48.449618+00","Ja, damit haben viele zu kaempfen gehabt dieses Jahr. 😢",27,18,24
1328,"2021-06-14 19:14:50.812882+00","Hi Mama, Hi Papa, wie geht es euch denn so?😊",28,17,22
1329,"2021-06-14 19:14:51.313452+00","klar 😊",22,19,12
1330,"2021-06-14 19:14:52.926068+00","Hey! Uff da bin ich mir jetzt gar nicht sicher, wie ich reagieren soll...😲👀",11,12,11
1331,"2021-06-14 19:14:58.25041+00","Na wie schauts aus? sollen wir mal wieder gemeinsam essen gehen?👀",15,24,24
1332,"2021-06-14 19:15:00.473726+00","oh gott 🤢",14,21,7
1333,"2021-06-14 19:15:01.735925+00","Nun verdiene ich endlich genug Geld, um von zuhause auszuziehen 😊",25,26,9
1334,"2021-06-14 19:15:10.107972+00","soll das denn ein date werden Hans ? 👀",18,27,24
1335,"2021-06-14 19:15:11.077856+00","hey ich wollt letzten zu Luigi gehn zum Pizza essen. aber der hat zu wegen corona 😡😲😱",24,15,24
1336,"2021-06-14 19:15:14.549571+00","Kakerlaken ... 😡🤢 ... total eklig",21,14,7
1337,"2021-06-14 19:15:17.870297+00","Ja, super. Lass uns da mal hingehen. Freitag 18 Uhr? 😱🥰",27,18,24
1338,"2021-06-14 19:15:20.61995+00","schieß los 👀",22,19,12
1339,"2021-06-14 19:15:22.446436+00","😢NA ja - mir geht's nocht gut und die Mama ist nicht da.",17,28,22
1340,"2021-06-14 19:15:23.783102+00","Frag gleich nach einem neuen Zimmer! 🤢",14,21,7
1341,"2021-06-14 19:15:25.482539+00","Auf eigenen Beinen stehen ist einfach schön 😊 Hast du dir verdient!",26,25,9
1342,"2021-06-14 19:15:25.65755+00","😱 😲 was mache ich denn jetzt",21,14,7
1343,"2021-06-14 19:15:37.635249+00","Ich frag Dich jetzt mal einfach ganz direkt. Hättest Du Lust Dich mal auf nen Kaffe zu treffen? 😱👀",19,22,12
1344,"2021-06-14 19:15:39.65901+00","aber das mache ich auf jeden Fall... hier bleibe ich nicht 🤢",21,14,7
1345,"2021-06-14 19:15:41.210596+00","Anna macht in 2 Wochen ihren Bachelor und will dann auch ausziehen 😲",26,25,9
1346,"2021-06-14 19:15:42.023289+00","Ach die Grünen, die wollen doch nur die Benzinpreise erhöhen. 😡 Dazu muss ich nichts hören. 😱",29,23,18
1347,"2021-06-14 19:15:42.460105+00","Nenn es wie du willst, Marie! Ich will mit Dir da hin. 🥰",27,18,24
1348,"2021-06-14 19:15:43.026038+00","Heißt das nein? 😢",12,11,11
1349,"2021-06-14 19:15:46.665183+00","du weisst dass ich mich seit 6 Wochen mit Dieter treffe und das etwas ernstes ist 😡",18,27,24
1350,"2021-06-14 19:15:50.885704+00","Ja endlich! Das habe ich wohl 😊",25,26,9
1351,"2021-06-14 19:15:56.17061+00","Ja, sehr gerne 😊 würd mich freuen",22,19,12
1352,"2021-06-14 19:15:57.603673+00","Kann mir das noch gar nicht vorstellen ganz alleine daheim 😢",26,25,9
1353,"2021-06-14 19:16:01.86629+00","unverschämt, das ist wohl garnicht sauber ... sieht nur aussen schön aus 😡😲",21,14,7
1354,"2021-06-14 19:16:06.395499+00","Ich hätte dich schon viel früher fragen sollen... 😢",12,11,11
1355,"2021-06-14 19:16:08.229528+00","Was? 😲😲Machst du Witze? Wo ist Mama?👀",28,17,22
1356,"2021-06-14 19:16:08.512765+00","der arme luigi😲😢 hoffentlich kann er nach dem lockdown wieder aufmachen",24,15,24
1357,"2021-06-14 19:16:14.643248+00","habe dir oft gesagt dass du das akzeptieren musst. das mit uns ist vorbei ! 🤢🤢",18,27,24
1358,"2021-06-14 19:16:16.803045+00","😱 ganz ehrlich... Ich mag Dieter nicht. Entscheide Dich! 😲",27,18,24
1359,"2021-06-14 19:16:16.881086+00","ich geh hier erst mal raus ... 😡",21,14,7
1360,"2021-06-14 19:16:20.631814+00","wie wärs Freitag 16 Uhr ? 😊😊",22,19,12
1361,"2021-06-14 19:16:22.131285+00","geh in Supermarkt und kauf dir mal Insektengift, sonst kannst du ja nicht ruhig schlafen! 😢🤢",14,21,7
1362,"2021-06-14 19:16:22.955744+00","An sich würde ich schon gerne mit dir gehen, aber ich wurde leider schon von jemand anderes gefragt😢",11,12,11
1363,"2021-06-14 19:16:26.269935+00","melde mich später 👀",21,14,7
1364,"2021-06-14 19:16:27.136813+00","Nice, das freut mich 😊🥰",19,22,12
1365,"2021-06-14 19:16:28.702312+00","und wir müssen jetzt einen neuen Italiener finden zum essen 😡😢",24,15,24
1366,"2021-06-14 19:16:29.12825+00","Das glaube ich, aber irgendwann muss man sie einfach ziehen lassen 👀",25,26,9
1367,"2021-06-14 19:16:29.772158+00","Was heißt hier noch gut? 😲",28,17,22
1368,"2021-06-14 19:16:31.040919+00","Tut mir leid😢",11,12,11
1369,"2021-06-14 19:16:32.136535+00","die Entscheidung ist gefallen 😊",18,27,24
1370,"2021-06-14 19:16:33.488525+00","Freitag passt super 😊",19,22,12
1371,"2021-06-14 19:16:36.318861+00","da bleibe ich nicht, keine 5 min 😡😱",21,14,7
1372,"2021-06-14 19:16:38.556754+00","Ja, aber ich will Dich einfach nicht gehen lassen! 🥰",27,18,24
1373,"2021-06-14 19:16:39.973956+00","Oh nein wie schade 😢",12,11,11
1374,"2021-06-14 19:16:40.139562+00","Wenn du das so undifferenziert betrachest, ist es vielleicht wirklich besser, wenn du nicht wählen gehst. 😡",23,29,18
1375,"2021-06-14 19:16:40.990478+00","Da hast du recht 😊",26,25,9
1376,"2021-06-14 19:16:46.787301+00","Ach warte mal kurz 😲",19,22,12
1377,"2021-06-14 19:16:48.959312+00","Muss mich nur noch an den Gedanken gewöhnen 😊",26,25,9
1378,"2021-06-14 19:16:49.458409+00","ah kacke! 😢",14,21,7
1379,"2021-06-14 19:16:51.026952+00","Ja, danke auch fuer nichts. 😡",27,18,24
1380,"2021-06-14 19:16:56.34997+00","finds super wie du dich um mich bemühst😊😊",18,27,24
1381,"2021-06-14 19:16:58.758381+00","😲Sorry ""nicht"" statt ""noch""",17,28,22
1382,"2021-06-14 19:17:00.398793+00","Du wirst es nicht glauben👀😊",15,24,24
1383,"2021-06-14 19:17:02.493987+00","ich will doch dich !!!😊",18,27,24
1384,"2021-06-14 19:17:03.720879+00","Nachmittags kann ich leider doch nicht 😢",19,22,12
1385,"2021-06-14 19:17:07.771653+00","aber ich bin mir sicher, du findest noch jemanden! 😊",11,12,11
1386,"2021-06-14 19:17:09.07157+00","Früher oder später gewöhnst du dich schon daran 😊",25,26,9
1387,"2021-06-14 19:17:09.230292+00","genau 🤢 hatte mich so auf die FeWo gefreut ...",21,14,7
1388,"2021-06-14 19:17:09.481483+00","18 Uhr !! 😊😊😊",18,27,24
1389,"2021-06-14 19:17:10.546859+00","trotzdem würde ich mit dir tauschen wollen gerade! 😢",14,21,7
1390,"2021-06-14 19:17:11.046423+00","Aber ich bin ja selber schuld... 😢 Ich hatte Angst dass du nein sagen würdest...",12,11,11
1391,"2021-06-14 19:17:12.99918+00","Können wir uns auch abends treffen? 👀",19,22,12
1392,"2021-06-14 19:17:13.88232+00","Dann geh doch mit Dieter in das Restaurant. 🤢",27,18,24
1393,"2021-06-14 19:17:15.188611+00","😢DU weißt ja, dass es schon länger nocht mehr so gut gelaufen ist.",17,28,22
1394,"2021-06-14 19:17:19.138105+00","Ja ich denke auch 😢😊",12,11,11
1395,"2021-06-14 19:17:19.251718+00","Bestimmt 😊",26,25,9
1396,"2021-06-14 19:17:22.331755+00","Szenario 9 beendet",26,25,9
1397,"2021-06-14 19:17:26.115261+00","aber die brauchen erst mal nen Kammerjäger... melde mich👀",21,14,7
1398,"2021-06-14 19:17:28.733124+00","Ja, nice... cool. ich will Dich sehen !! 🥰",27,18,24
1399,"2021-06-14 19:17:29.716023+00","Was ist denn los, Papa? 😲👀",28,17,22
1400,"2021-06-14 19:17:30.092371+00","Beginne Szenario 10",26,25,10
1401,"2021-06-14 19:17:33.204857+00","vielleicht können wir ja trotzdem mal was unternehmen? 😊",12,11,11
1402,"2021-06-14 19:17:34.480003+00","Hi 😊",26,25,10
1403,"2021-06-14 19:17:36.164759+00","Hi 😊",25,26,10
1404,"2021-06-14 19:17:39.580382+00","Szenario 18 beendet",23,29,18
1405,"2021-06-14 19:17:41.12549+00","CU 🥰",27,18,24
1406,"2021-06-14 19:17:46.496801+00","Beginne Szenario 19",23,29,19
1407,"2021-06-14 19:17:46.890431+00","Szenario 24 beendet",27,18,24
1408,"2021-06-14 19:17:50.565282+00","Ich war gerade nur ein bisschen perplex!😲😢",11,12,11
1409,"2021-06-14 19:17:54.974616+00","Ich habe gute Neuigkeiten für dich😊 ich war selbst total überrascht als ich es erfahren habe😲🥰",15,24,24
1410,"2021-06-14 19:17:57.526196+00","Hab gerade gehört, dass bei euch ein Unwetter tobt 😱",26,25,10
1411,"2021-06-14 19:17:58.45411+00","ja sehr gerne sogar!😊😊",11,12,11
1412,"2021-06-14 19:17:59.784148+00","ok, viel erfolg, und halte mich auf dem laufenden 😢👀",14,21,7
1413,"2021-06-14 19:18:02.077103+00","Beginne Szenario 25",18,27,25
1414,"2021-06-14 19:18:02.273583+00","das würdest du nicht ... sind echt viele Kakerlaken und nach Urlaub und Erholung fühlt sich das grade nicht an 😱😲😡",21,14,7
1415,"2021-06-14 19:18:04.153079+00","Warum das denn? 😲",12,11,11
1416,"2021-06-14 19:18:04.785893+00","Alles okay bei euch? 👀",26,25,10
1417,"2021-06-14 19:18:07.521517+00","waaas ?😲😱",24,15,24
1418,"2021-06-14 19:18:08.696703+00","Es gibt ihn noch😊",15,24,24
1419,"2021-06-14 19:18:12.46221+00","mach ich . Ciao 🥰",21,14,7
1420,"2021-06-14 19:18:14.961907+00","ehm.. 👀",22,19,12
1421,"2021-06-14 19:18:19.065807+00","Hey!! Wie war das Interview?? 😱",27,18,25
1422,"2021-06-14 19:18:20.775602+00","Ja, die letzten Stunden waren katastrophal 😱",25,26,10
1423,"2021-06-14 19:18:20.776257+00","Szenario 7 beendet",21,14,7
1424,"2021-06-14 19:18:21.227326+00","juhuuu 😊",24,15,24
1425,"2021-06-14 19:18:26.344279+00","😢Mama und ich sind kein Paar mehr. Es hat einfach nicht mehr funktioniert😡",17,28,22
1426,"2021-06-14 19:18:32.08899+00","woher weißt du das ?😲",24,15,24
1427,"2021-06-14 19:18:34.119355+00","ja, wir könnten was essen gehen 😊?",22,19,12
1428,"2021-06-14 19:18:35.763032+00","er hat jetzt ein eigenes Restaurant 😊",15,24,24
1429,"2021-06-14 19:18:36.710842+00","😡Ich ärgere mich echt über  mich selbst.",17,28,22
1430,"2021-06-14 19:18:37.611733+00","Oh Gott, ist irgendwas passiert? 😢",26,25,10
1431,"2021-06-14 19:18:39.660839+00","ach, frag nicht 😢",18,27,25
1432,"2021-06-14 19:18:41.805342+00","ich hätte nicht damit gerechnet, von mehreren Leuten gefragt zu werden😲😲",11,12,11
1433,"2021-06-14 19:18:46.508807+00","ok... wer fängt das nächste an? 👀",21,14,0
1434,"2021-06-14 19:18:47.836788+00","habe ich zufällig entdeckt 👀😊",15,24,24
1435,"2021-06-14 19:18:51.68609+00","Hey, du ich muss dir was beichten. 😱 Ich hatte eben einen Unfall mit deinem Auto und es muss in die Werkstatt gebracht werden. 😢😱",29,23,19
1436,"2021-06-14 19:18:53.231816+00","Glück muss man haben😊",15,24,24
1437,"2021-06-14 19:18:53.806518+00","ach wie cool😊",24,15,24
1438,"2021-06-14 19:18:54.612227+00","ich 😊",14,21,0
1439,"2021-06-14 19:18:57.143216+00","ich wüsste nicht wie ... 😲",21,14,0
1440,"2021-06-14 19:18:57.972869+00","lief eigentlich super, dachte ich zumindest 😢",18,27,25
1441,"2021-06-14 19:18:59.602474+00","Ja, super gern 😊🥰",19,22,12
1442,"2021-06-14 19:19:01.20598+00","So ein Unwetter habe ich hier noch nie erlebt, aber glücklicherweise ist nichts passiert soweit ich bisher gesehen habe 😲",25,26,10
1443,"2021-06-14 19:19:02.177439+00","echt nicht?? Ich dachte es lief so gut!! 😲",27,18,25
1444,"2021-06-14 19:19:03.388772+00","alles klar 😊",21,14,0
1445,"2021-06-14 19:19:05.715412+00","Lass uns das machen 😊",19,22,12
1446,"2021-06-14 19:19:06.662548+00","dann lass doch da hingehen demnächst 😊",24,15,24
1447,"2021-06-14 19:19:09.715221+00","Szenario 12 beendet",19,22,12
1448,"2021-06-14 19:19:09.902631+00","Beginne Szenario 8",21,14,8
1449,"2021-06-14 19:19:13.78412+00","Beginne Szenario 13",19,22,13
