id,user,recipient,sid,timestamp,utterance,emotion,did
651,user07,user01,5,2021-06-14 18:51:04.542622+00:00,tut mir leid...,sadness,91
655,user07,user01,5,2021-06-14 18:51:16.023801+00:00,"dankesehr, das ist sehr lieb von dir",joy,91
657,user01,user07,5,2021-06-14 18:51:20.593205+00:00,Sag nächstes Mal einfach bescheid  ich schaff das schon irgendwie! ,trust,91
662,user07,user01,5,2021-06-14 18:51:34.169418+00:00,super danke dir,trust,91
1135,user5,user11,23,2021-06-14 19:08:18.426821+00:00,"hey franz, wollt mich mal wieder nach längerer zeit bei dir melden ",joy,92
1136,user11,user5,23,2021-06-14 19:08:19.573484+00:00,Wie geht Dir???  ,fear,92
1150,user5,user11,23,2021-06-14 19:08:39.727577+00:00,"sehr gut, lieb dass du frägst ",joy,92
1152,user11,user5,23,2021-06-14 19:08:44.311743+00:00,"Ja gut. Wollte Dir auch gerade schreiben. Sorry, dass wir uns so lange nicht gehoert haben. ",sadness,92
1154,user5,user11,23,2021-06-14 19:08:50.251621+00:00,selber auch ? ,anticipation,92
1163,user5,user11,23,2021-06-14 19:09:10.358615+00:00,"ja lag an uns beiden, da ist keiner alleine für verantwortlich ",trust,92
1166,user11,user5,23,2021-06-14 19:09:25.783744+00:00,"Ja, war noch im Stress die letzten Wochen. Hab die Woche endlich mein Staatsexamen fertig. Endlich! ",trust,92
1171,user5,user11,23,2021-06-14 19:09:36.247183+00:00,wow geil ,fear,92
1177,user11,user5,23,2021-06-14 19:09:49.024297+00:00,"Echt ein harter Kampf bis zum Schluss.  Jetzt bin ich froh, dass es rum ist. ",trust,92
1180,user5,user11,23,2021-06-14 19:09:54.832472+00:00,das habe ich ja mal komplett vergessen ,anger,92
1183,user11,user5,23,2021-06-14 19:10:02.707357+00:00,Jetzt wird erstmal richtig gefeiert!!!! ,joy,92
1187,user5,user11,23,2021-06-14 19:10:07.698738+00:00,lies denn gut ? schon Ergebnisse ? ,anticipation,92
1199,user5,user11,23,2021-06-14 19:10:27.030920+00:00,da hast recht. saufen saufen saufen ,trust,92
1202,user11,user5,23,2021-06-14 19:10:34.843036+00:00,"Ja, war okay. Der Rest ist mir auch egal jetzt. Rum ist rum und bestanden habe ich sicher. ",joy,92
1208,user5,user11,23,2021-06-14 19:10:50.713667+00:00,perfekt ,joy,92
1213,user11,user5,23,2021-06-14 19:10:55.374094+00:00,YES!!! Freitag gehts ab ,trust,92
1221,user5,user11,23,2021-06-14 19:11:14.079200+00:00,"ähm blöde frage, aber ... ",sadness,92
1229,user5,user11,23,2021-06-14 19:11:35.844219+00:00,"was hast du denn gleich nochmal studiert ? Jura, right ? ",anticipation,92
1237,user11,user5,23,2021-06-14 19:12:00.070573+00:00,Richtig!  Weiss auch nicht wieso ich das gemacht habe. ,anticipation,92
1246,user11,user5,23,2021-06-14 19:12:17.658394+00:00,Mal sehen wie das jetzt mit den ersten jobs wird. ,fear,92
1247,user5,user11,23,2021-06-14 19:12:17.820299+00:00,"ja, doof ",disgust,92
3397,user19,user13,9,2021-06-16 15:17:21.190432+00:00,"mama, du wirst es nicht glauben",fear,93
3399,user19,user13,9,2021-06-16 15:17:24.100054+00:00,ich hab den job,joy,93
3403,user19,user13,9,2021-06-16 15:17:31.411693+00:00,ich bin soooo glücklich,joy,93
3408,user19,user13,9,2021-06-16 15:17:42.137343+00:00,endlich hat sich die arbeit gelohnt,joy,93
3409,user13,user19,9,2021-06-16 15:17:43.325097+00:00, glückwunsch mein Schatz!!!,fear,93
3414,user19,user13,9,2021-06-16 15:17:48.140479+00:00,danke,trust,93
3417,user13,user19,9,2021-06-16 15:17:52.308205+00:00,Ich bin sooo stolz auf dich ,trust,93
3424,user13,user19,9,2021-06-16 15:18:05.156077+00:00,das müssen wir gleich feiern. Ich stell schon mal den Schampus kalt!!,joy,93
3425,user19,user13,9,2021-06-16 15:18:05.384517+00:00,danke mama,trust,93
3429,user13,user19,9,2021-06-16 15:18:12.915219+00:00,Und wann geht's los? ,anticipation,93
3431,user19,user13,9,2021-06-16 15:18:17.077487+00:00,jaa da freue ich mich drauf,joy,93
3437,user19,user13,9,2021-06-16 15:18:25.723932+00:00,was gibt es denn zu essen heute abend?,anticipation,93
3440,user19,user13,9,2021-06-16 15:18:30.601382+00:00,nächste woche schon,fear,93
3446,user19,user13,9,2021-06-16 15:18:45.754292+00:00,ich bin ja so aufgeregt,surprise,93
3455,user19,user13,9,2021-06-16 15:18:57.126994+00:00,hoffentlich kann ich dann wirklich alles,surprise,93
3462,user13,user19,9,2021-06-16 15:19:11.752227+00:00,Nächste Woche schon?? ,fear,93
3471,user13,user19,9,2021-06-16 15:19:27.798381+00:00,"Ich hätte jetzt mal Kaiserschmarren gemacht, den magst du doch so gern ",joy,93
3477,user19,user13,9,2021-06-16 15:19:40.189609+00:00,ja das ist mein lieblingsessen,trust,93
3479,user13,user19,9,2021-06-16 15:19:41.758344+00:00,Du kannst bestimmt alles  du hattest doch so gute Noten im Studium ,trust,93
3485,user19,user13,9,2021-06-16 15:19:48.321810+00:00,ja ich freue mich so,joy,93
3488,user13,user19,9,2021-06-16 15:19:51.287844+00:00,Und wo genau ist der Job dann? ,anticipation,93
3496,user19,user13,9,2021-06-16 15:20:10.248928+00:00,das ist lieb von dir,trust,93
3502,user19,user13,9,2021-06-16 15:20:23.702928+00:00,in Regensburg,joy,93
3515,user13,user19,9,2021-06-16 15:20:49.370496+00:00,Oh wow. Regensburg ist super  da gibt's viele Bars,trust,93
3523,user13,user19,9,2021-06-16 15:21:03.532920+00:00,"aber nicht zu lange wegbleiben, wenn du morgens ins Büro musst ",surprise,93
3524,user19,user13,9,2021-06-16 15:21:04.181041+00:00,find ich auch,joy,93
3529,user13,user19,9,2021-06-16 15:21:21.426505+00:00,"Das heißt, du ziehst dann aus? ",anticipation,93
3531,user19,user13,9,2021-06-16 15:21:24.158435+00:00,aber dann hab ich nicht mehr deinen kaiserschmarren essen,sadness,93
3534,user13,user19,9,2021-06-16 15:21:32.062902+00:00,Hast du schon eine Wohnung? ,anticipation,93
3541,user19,user13,9,2021-06-16 15:21:45.179534+00:00,"ja würde ich doch niee machen, mama ich bin doch brav",fear,93
3543,user19,user13,9,2021-06-16 15:21:51.378072+00:00,oh nein stimmt,fear,93
3547,user13,user19,9,2021-06-16 15:21:56.238388+00:00,Dann bin ich ganz allein zuhause ,sadness,93
3549,user19,user13,9,2021-06-16 15:21:58.564597+00:00,die brauche ich ja auch noch,surprise,93
3555,user13,user19,9,2021-06-16 15:22:06.158505+00:00,"Aber du kommst mich doch ganz oft besuchen, oder? ",trust,93
3559,user19,user13,9,2021-06-16 15:22:12.256756+00:00,ja natürlich,trust,93
3564,user19,user13,9,2021-06-16 15:22:23.933533+00:00,ich komme so oft wie es der job erlaubt wieder zu dir,trust,93
3569,user13,user19,9,2021-06-16 15:22:32.665145+00:00,"Oh, dann können wir heute Abend ja gleich mal auf Immoscout schauen, ob wir ne hübsche Wohnung für dich finden ",joy,93
3576,user13,user19,9,2021-06-16 15:22:44.562257+00:00,danke! Ich bin ja so ungern allein ,surprise,93
3577,user19,user13,9,2021-06-16 15:22:45.925708+00:00,ja gerne,joy,93
3583,user13,user19,9,2021-06-16 15:22:51.756250+00:00,vielleicht sollte ich mir einen Hund zulegen ,trust,93
3586,user19,user13,9,2021-06-16 15:22:59.204440+00:00,ich weiß mama aber ich bin jetzt erwachsen,fear,93
3588,user13,user19,9,2021-06-16 15:23:02.841604+00:00,Dann muss ich keine Angst haben ,trust,93
3591,user19,user13,9,2021-06-16 15:23:05.594937+00:00,irgendwann muss ich mal ausziehen,joy,93
3598,user19,user13,9,2021-06-16 15:23:14.377056+00:00,ein hund ist eine tolle idee,joy,93
3602,user13,user19,9,2021-06-16 15:23:19.394239+00:00,"Ja, ich weiß  und es wird bestimmt ganz toll, wenn du endlich eine eigene Bude hast! ",joy,93
3607,user19,user13,9,2021-06-16 15:23:31.380414+00:00,ja und dann suchen wir später auch gleich noch einen hund für dich,trust,93
3613,user13,user19,9,2021-06-16 15:23:44.873374+00:00,Wie wärs? Heute Abend Kaiserschmarren und Schampus.  und dann Immoscout und Tierheim? ,anticipation,93
3616,user19,user13,9,2021-06-16 15:23:47.133600+00:00,glaube ich auch ich muss ja auch mal selbständiger werden,joy,93
3619,user19,user13,9,2021-06-16 15:23:53.395369+00:00,klingt top,trust,93
3620,user13,user19,9,2021-06-16 15:23:58.328954+00:00,"Ja, aber das machst du bestimmt super! ",trust,93
3625,user19,user13,9,2021-06-16 15:24:01.382591+00:00,ich freu mich,trust,93
3627,user13,user19,9,2021-06-16 15:24:03.612134+00:00,dann bis später. Ich freu mich ,joy,93
2055,user10,user04,28,2021-06-14 19:49:22.365530+00:00,Das kannst Du Dir nicht vorstellen.,disgust,94
2057,user04,user10,28,2021-06-14 19:49:42.605527+00:00,?? Was ist denn los? ,disgust,94
2059,user10,user04,28,2021-06-14 19:49:52.535056+00:00,Ich gehe nichts ahnend in meinen Garten. Und was finde ich da?,fear,94
2061,user04,user10,28,2021-06-14 19:50:15.231839+00:00,Ich komm nicht drauf. Sags mir ,surprise,94
2062,user10,user04,28,2021-06-14 19:50:19.899183+00:00,EIne totoe Ratte.MUss die ausgerechnet in meinem Garten sterben.,anger,94
2064,user10,user04,28,2021-06-14 19:50:39.859629+00:00,Ich finde es echt eklig.,disgust,94
2066,user04,user10,28,2021-06-14 19:50:55.296139+00:00,"Au weh. Das ist aber doof. Weißt du schon, wie du sie beseitigst?",disgust,94
2069,user04,user10,28,2021-06-14 19:51:21.248342+00:00,Ich kann dir sehr gerne dabei helfen! Ich habe kein großes Problem damit! ,joy,94
2079,user10,user04,28,2021-06-14 19:51:56.667230+00:00,Ehrlich? Das wäre echt stark,trust,94
2080,user04,user10,28,2021-06-14 19:51:57.382509+00:00,Schulde dir doch eh noch einen gefallen. Hast mir ja schließlich so fleißig beim Umzug geholfen ,joy,94
2082,user10,user04,28,2021-06-14 19:52:07.954203+00:00,Wäre mir eine große Hilfe.,trust,94
2083,user04,user10,28,2021-06-14 19:52:22.710872+00:00,Weißt du was? Ich mache mich direkt auf den Weg zu dir. Mach dir keine Gedanken mehr darum,joy,94
2086,user10,user04,28,2021-06-14 19:52:30.909647+00:00,Und es gibt dann auch noch ein Bier - oder noch besser ein Kölsch.,joy,94
2094,user10,user04,28,2021-06-14 19:52:59.573568+00:00,Lieber Chatpartner und das brauche ich jetzt auch nach diesem Thema.,trust,94
2096,user04,user10,28,2021-06-14 19:53:04.385966+00:00,Ach dann hilft man doch doppelt gerne! Freue mich ,trust,94
2100,user10,user04,28,2021-06-14 19:53:12.191817+00:00,Mach's gut. Bis bald.,joy,94
2104,user04,user10,28,2021-06-14 19:53:28.860802+00:00,Bis bald,joy,94
1174,user07,user01,10,2021-06-14 19:09:40.159939+00:00,Das Unwetter die letzten Stunden war aber auch heftig!!,surprise,95
1182,user07,user01,10,2021-06-14 19:10:02.474626+00:00,zum Glück ist aber nichts passiert und am Haus ist auch noch alles ganz!!,fear,95
1184,user01,user07,10,2021-06-14 19:10:03.153463+00:00,Unwetter?  bei uns scheint die Sonne....,surprise,95
1189,user07,user01,10,2021-06-14 19:10:15.868500+00:00,Ja hier ging's richtig rund!,fear,95
1192,user01,user07,10,2021-06-14 19:10:17.679897+00:00,Ist denn alles ok bei euch? ,anticipation,95
1201,user01,user07,10,2021-06-14 19:10:33.855924+00:00,Alles rechtzeitig in Sicherheit gebracht? ,anticipation,95
1224,user07,user01,10,2021-06-14 19:11:27.309851+00:00,ja zum Glück! Konnte noch die ganzen Terrassenmöbel in die Garage räumen!,surprise,95
1228,user01,user07,10,2021-06-14 19:11:33.626745+00:00,Glück gehabt! Hoffentlich wars das und es kommt nichts mehr nach! ,surprise,95
1230,user07,user01,10,2021-06-14 19:11:39.341711+00:00,und sonst ist auch alles ganz geblieben,fear,95
1235,user07,user01,10,2021-06-14 19:11:57.047799+00:00,ja da hatten wir echt glück,joy,95
1242,user07,user01,10,2021-06-14 19:12:06.840966+00:00,Das hoffe ich auch,surprise,95
1249,user01,user07,10,2021-06-14 19:12:20.896187+00:00,Sehr gut! Wahrscheinlich zieht es jetzt dann zu uns... Ich glaube ich räum mal lieber alles rein!  Bis später,surprise,95
1268,user07,user01,10,2021-06-14 19:12:46.950776+00:00,"Ja mach das mal! Nicht, dass ihr am Ende nicht so viel Glück habt wie wir",surprise,95
1497,user12,user06,25,2021-06-14 19:20:40.022745+00:00,Und? wie lief das Bewerbungsgespräch? Zusage erhalten?,anticipation,96
1509,user06,user12,25,2021-06-14 19:21:06.083948+00:00,ja gespräch lief eig ganz gut ,joy,96
1521,user06,user12,25,2021-06-14 19:21:27.963256+00:00,aber langsam mache ich mir sorgen  weil ich so lange nichts gehört habe von der firma,sadness,96
1533,user12,user06,25,2021-06-14 19:21:53.911765+00:00,Na also! Das wird schon werden! Ich würde mich da keine Sorgen machen! Du hast sicher überzeugt ,trust,96
1544,user06,user12,25,2021-06-14 19:22:09.321471+00:00,ja hoffentlich ,surprise,96
1550,user06,user12,25,2021-06-14 19:22:32.087174+00:00,das wäre echt mein traumjob glaub sowas find ich nicht mehr,sadness,96
1551,user12,user06,25,2021-06-14 19:22:35.307420+00:00,"Wie gesagt, ich habe da vertrauen in dich",trust,96
1568,user12,user06,25,2021-06-14 19:23:01.788692+00:00,"du hast die sicher Sprachlos gemacht, deswegen dauert das mit der Rückmeldung so lange ",trust,96
1572,user06,user12,25,2021-06-14 19:23:12.178427+00:00,danke dir das macht mir mut,joy,96
1583,user12,user06,25,2021-06-14 19:23:37.068806+00:00,Bei deiner Qualifikation mach dir da mal keine Sorgen Da gibt es keine bösen Überraschungen ,fear,96
2134,user13,user14,26,2021-06-14 19:57:35.911253+00:00,"Sag mir bitte, dass wir das Spiel gewonnen haben! ",anticipation,97
2137,user14,user13,26,2021-06-14 19:58:04.914675+00:00,"Nein, leider nicht  Wir haben 26:28 verloren. ",anger,97
2140,user14,user13,26,2021-06-14 19:58:30.524207+00:00,"Was noch viel schlimmer ist, ist, dass Julian sich die Außenbänder gerissen hat ",sadness,97
2141,user13,user14,26,2021-06-14 19:58:35.812641+00:00,WAS? ,anger,97
2143,user14,user13,26,2021-06-14 19:59:00.684325+00:00,Ja ist echt blöd gelaufen das Spiel ,anger,97
2144,user13,user14,26,2021-06-14 19:59:11.493052+00:00,"Aber wir haben doch klar geführt, als ich gegangen bin. ",anticipation,97
2147,user14,user13,26,2021-06-14 19:59:48.723501+00:00,"Ich sag ja, lief echt blöd ",sadness,97
2154,user13,user14,26,2021-06-14 20:00:39.915205+00:00,Nächstes mal müssen wir wieder gewinnen. ,anger,97
2324,user06,user17,17,2021-06-16 14:37:30.799866+00:00,Hi user17! ,joy,98
2333,user17,user06,17,2021-06-16 14:37:55.985963+00:00,Hallo user06 ,joy,98
2368,user06,user17,17,2021-06-16 14:39:25.492389+00:00,"Na, wie läuft's? Du hattest letztes Mal ja erwähnt, dass recht viele Sachen bei dir anstehen. ",anticipation,98
2438,user17,user06,17,2021-06-16 14:41:48.611859+00:00,"Ja, obwohl heute läuft alles ziemlich super und ich denke ich kann mir bald mein Feierabend machen ",joy,98
2484,user06,user17,17,2021-06-16 14:43:21.494984+00:00,"OK, das freut mich zu hören! ",joy,98
2496,user06,user17,17,2021-06-16 14:43:42.450000+00:00,"Aber du sagst das nicht nur so, oder? ",anticipation,98
2509,user17,user06,17,2021-06-16 14:44:16.136320+00:00,"Nein, warum? ",anticipation,98
2519,user17,user06,17,2021-06-16 14:44:39.936586+00:00,Läuft bei unserem Projekt eigentlich alles rund? ,anticipation,98
2541,user06,user17,17,2021-06-16 14:45:54.774443+00:00,"Beim Projekt schon. Aber ich hatte letztes Mal den Eindruck, dass es dich schon ziemlich viel Kraft kostet. ",sadness,98
2555,user06,user17,17,2021-06-16 14:46:23.861819+00:00,"Alles wenn dir irgendwas zuviel wird, dann sag Bescheid! Ich helfe dir gerne! ",joy,98
4089,user19,user13,13,2021-06-16 15:40:15.834684+00:00,"Ey, was ist eigentlich zu Zeit los mit dir?",anger,99
4094,user13,user19,13,2021-06-16 15:40:32.260631+00:00, Du Schatz ich muss dir was sagen,surprise,99
4098,user19,user13,13,2021-06-16 15:40:43.965582+00:00,Du bist einfach gestern an der party an mir vorbei ohne was zu sagen,sadness,99
4099,user19,user13,13,2021-06-16 15:40:48.278522+00:00,was ist los???,anticipation,99
4105,user19,user13,13,2021-06-16 15:40:54.118517+00:00,machst du schluss?,fear,99
4106,user13,user19,13,2021-06-16 15:40:56.246226+00:00,"Ich weiß, ich war echt ätzend und launisch zur Zeit. ",sadness,99
4109,user13,user19,13,2021-06-16 15:41:06.128316+00:00,"Aber ich hatte so Angst, es dir zu sagen ",sadness,99
4110,user19,user13,13,2021-06-16 15:41:07.282544+00:00,ja das warst du aber wirklich...,anger,99
4114,user19,user13,13,2021-06-16 15:41:13.310940+00:00,was ist denn??,anticipation,99
4117,user13,user19,13,2021-06-16 15:41:20.558114+00:00,Ich liebe dich so und hab voll Angst dich zu verlieren ,sadness,99
4121,user19,user13,13,2021-06-16 15:41:29.683793+00:00,oh ich auch mein schatz,trust,99
4123,user13,user19,13,2021-06-16 15:41:33.449542+00:00,Ich hab nen Test gemacht und ich bin schwanger ,sadness,99
4125,user19,user13,13,2021-06-16 15:41:39.517165+00:00,ich bin immer für dich da egal was ist,trust,99
4129,user19,user13,13,2021-06-16 15:41:48.127773+00:00,oh wow das ist doch toll,trust,99
4136,user19,user13,13,2021-06-16 15:41:58.212309+00:00,wir bekommen als ein baby?,trust,99
4137,user13,user19,13,2021-06-16 15:42:03.395582+00:00,Was???  Du freust dich? ,trust,99
4147,user13,user19,13,2021-06-16 15:42:24.851683+00:00,"Jaa, wir bekommen ein Baby!!  Im Januar!",joy,99
4151,user19,user13,13,2021-06-16 15:42:32.540461+00:00,"natürlich ist vielleicht nicht der beste zeitpunkt, aber die perfekt Frau!",trust,99
4154,user19,user13,13,2021-06-16 15:42:39.489752+00:00,"Und ich liebe dich doch, egal was ist",trust,99
4155,user13,user19,13,2021-06-16 15:42:41.467923+00:00,"Ich dachte, du willst keine Kinder, weil dich die Kita unter der Wohnung immer so nervt ",anticipation,99
4162,user13,user19,13,2021-06-16 15:42:51.013113+00:00,Ich liebe dich auch!!,joy,99
4169,user19,user13,13,2021-06-16 15:43:14.927637+00:00,ja aber das sind ja nicht meine eigenen Kinder,fear,99
4170,user13,user19,13,2021-06-16 15:43:16.700227+00:00,Nächsten Montag hab ich einen Termin zum Ultraschall. Willst du da mit? Dann kannst du unser Baby gleich sehen. ,joy,99
4177,user13,user19,13,2021-06-16 15:43:29.055744+00:00,"achso ja, stimmt ",joy,99
4179,user19,user13,13,2021-06-16 15:43:35.814052+00:00,bei unserem Kind ist das natürlihc was anderes,trust,99
4183,user19,user13,13,2021-06-16 15:43:46.556737+00:00,ja sehr sehr gerne,trust,99
4186,user13,user19,13,2021-06-16 15:43:50.218596+00:00,"Komm erst mal nach Hause, dann feiern wir das  du mit Sekt und ich mit Wasser natürlich ",joy,99
4189,user19,user13,13,2021-06-16 15:43:53.098003+00:00,ich bin so gespannt,anticipation,99
4191,user19,user13,13,2021-06-16 15:44:03.398614+00:00,das ist alles so aufregend,anticipation,99
4196,user19,user13,13,2021-06-16 15:44:10.893067+00:00,Jaaa ich fahr gleich los,joy,99
4200,user19,user13,13,2021-06-16 15:44:20.228697+00:00,und bring dir rubble bubble mit,trust,99
4201,user13,user19,13,2021-06-16 15:44:20.966168+00:00," ja, das wird bestimmt voll super! dann sind wir zu dritt. ",joy,99
4203,user19,user13,13,2021-06-16 15:44:23.796927+00:00,bis gleich,trust,99
2822,user01,user16,21,2021-06-16 14:57:57.594495+00:00,Und wie fährt sich die Karre? ,joy,100
2847,user16,user01,21,2021-06-16 14:58:50.271177+00:00,"ja, also heute morgen war sie ganz geil",joy,100
2851,user16,user01,21,2021-06-16 14:59:00.171754+00:00,gerade fahre ich nicht ....,anticipation,100
2858,user16,user01,21,2021-06-16 14:59:20.886264+00:00,Leider kannst du sie wahrscheinlich nicht zurück haben morgen....,sadness,100
2861,user16,user01,21,2021-06-16 14:59:29.657973+00:00,es ist etwas passiert.......,fear,100
2883,user01,user16,21,2021-06-16 15:00:18.318059+00:00,"ach du scheiße, was ist passiert?",surprise,100
2895,user16,user01,21,2021-06-16 15:00:44.214413+00:00,also erstmal: es tut mir total leid ,sadness,100
2902,user16,user01,21,2021-06-16 15:01:00.659173+00:00,ich weiß nicht wie das passieren konnte...,anticipation,100
2905,user01,user16,21,2021-06-16 15:01:08.492514+00:00,ja jetzt sag schon,anger,100
2926,user16,user01,21,2021-06-16 15:02:04.729233+00:00,Bin beim Abbiegen voll gegen einen Linksabbieger gefahren,surprise,100
2932,user16,user01,21,2021-06-16 15:02:18.816459+00:00,ich hoffe du bist mir nicht zu böse deswegen,surprise,100
2940,user16,user01,21,2021-06-16 15:02:41.486606+00:00,Ich habe den Wagen gerade abschleppen lassen.... er ist jetzt in der Werkstatt....,sadness,100
2941,user01,user16,21,2021-06-16 15:02:42.669949+00:00,"ach komm, du verarschst mich doch?",anticipation,100
2950,user16,user01,21,2021-06-16 15:02:57.205365+00:00,Dieser Idiot hat mir die Vorfahrt genommen,disgust,100
2951,user16,user01,21,2021-06-16 15:03:03.570163+00:00,leider nein.... ,sadness,100
2954,user16,user01,21,2021-06-16 15:03:10.396312+00:00,es tut mir sooo leid.... ,sadness,100
2958,user16,user01,21,2021-06-16 15:03:24.194706+00:00,Ich bin so wütend...,anger,100
2964,user16,user01,21,2021-06-16 15:03:30.978517+00:00,über mich und den anderen,anger,100
2965,user01,user16,21,2021-06-16 15:03:31.175780+00:00,"okay, dann kannst du nichts dafür ",fear,100
2968,user01,user16,21,2021-06-16 15:03:40.280039+00:00,hauptsache dir geht es gut,joy,100
2977,user16,user01,21,2021-06-16 15:03:51.019447+00:00,ich werde auf jeden fall alles zahlen,joy,100
2986,user16,user01,21,2021-06-16 15:04:07.896469+00:00,Danke! Mir ist nichts passiert und dem anderen auch nicht.,joy,100
2987,user01,user16,21,2021-06-16 15:04:10.476038+00:00,wir finden schon eine Lösung,joy,100
2991,user01,user16,21,2021-06-16 15:04:16.113348+00:00,sehr gut,trust,100
4221,user03,user04,15,2021-06-16 15:45:10.915939+00:00,Hey lange nichts mehr von dir gehört  wie gehts dir? ,trust,101
4228,user04,user03,15,2021-06-16 15:45:34.648143+00:00,"Oh Wow - ja ewig!!! Wie schön, dass du dich meldest ",trust,101
4239,user03,user04,15,2021-06-16 15:46:11.534070+00:00,was gibt es neues bei dir? ich wandere bald nach Südafrika aus ,trust,101
4242,user04,user03,15,2021-06-16 15:46:21.873227+00:00,Mir geht es wunderbar - ich wohne inzwischen in einem kleinen Reihenhaus etwas außerhalb der Stadt mit meinem Mann und meinen zwei Kindern ,trust,101
4246,user03,user04,15,2021-06-16 15:46:34.410630+00:00,oh wie schön  wie alt sind deine kinder?,trust,101
4247,user04,user03,15,2021-06-16 15:46:35.711367+00:00,"Hui, dass ist ja krass ",surprise,101
4250,user04,user03,15,2021-06-16 15:46:45.281068+00:00,Wie kommst du darauf? ,surprise,101
4252,user04,user03,15,2021-06-16 15:46:58.972546+00:00,Meine kleinen sind 4 und 6 ,trust,101
4255,user03,user04,15,2021-06-16 15:47:15.586013+00:00,ich war mehrmals in Südafrika und habe mich total in das Land verliebt ,trust,101
4257,user03,user04,15,2021-06-16 15:47:24.000153+00:00,süßes alter aber sicher auch anstregend ,anticipation,101
4258,user04,user03,15,2021-06-16 15:47:32.398228+00:00,Das passt irgendwie voll zu dir ,joy,101
4261,user04,user03,15,2021-06-16 15:47:57.506200+00:00,ohja - zum Glück ist der kleine aus seiner Trotzphase raus ,anticipation,101
4266,user03,user04,15,2021-06-16 15:48:38.195241+00:00,freue mich auch sehr aber vielleicht können wir uns ja davor nochmal treffen ,trust,101
4268,user04,user03,15,2021-06-16 15:48:50.100418+00:00,das wäre toll ,trust,101
4271,user03,user04,15,2021-06-16 15:49:34.110974+00:00,sehr gerne ich melde mich dann nochmal ,trust,101
4273,user04,user03,15,2021-06-16 15:49:47.640174+00:00,super bis dann - freu mich ,trust,101
800,user5,user11,21,2021-06-14 18:56:58.984513+00:00,"verdammt, jetzt wird's spannend ",surprise,102
811,user11,user5,21,2021-06-14 18:57:22.172402+00:00,man man man! Die muessen das noch schaffen! Noch 20 Minuten ,surprise,102
821,user5,user11,21,2021-06-14 18:57:41.065910+00:00,aktuell führt mein Team noch mit einem Tor Vorsprung ,joy,102
833,user5,user11,21,2021-06-14 18:58:02.030353+00:00,aber die deppen haben oft genug gezeigt wie schlecht sie in den letzten 20 min sind ,surprise,102
836,user11,user5,21,2021-06-14 18:58:08.483640+00:00,TOOOOOOOOOOOOR!!!!!! Jawohl!!!!  76. Minute!! Bam Bam!! ,trust,102
844,user5,user11,21,2021-06-14 18:58:17.576484+00:00,scheiße !!!!!!! ,sadness,102
847,user11,user5,21,2021-06-14 18:58:25.249075+00:00,"Wir gewinnen das noch, warte mal ab! ",anticipation,102
854,user5,user11,21,2021-06-14 18:58:37.990496+00:00,das war derv Ausgleich,sadness,102
861,user5,user11,21,2021-06-14 18:58:52.769793+00:00,unentschieden fände ich noch okay ,trust,102
869,user11,user5,21,2021-06-14 18:59:08.828906+00:00,Na ist denn schon Weihnachten!!! Lewandowski!!! 3. Bude fuer heute! Was ein Spiel!!!!  Er ist einfach der Beste!!,trust,102
874,user5,user11,21,2021-06-14 18:59:15.409243+00:00,dann können wir danach wenigstens ein Bier trinken ohne uns schlagen zu müssen ,joy,102
878,user5,user11,21,2021-06-14 18:59:25.450444+00:00,oh nein ,anger,102
884,user11,user5,21,2021-06-14 18:59:36.854689+00:00,Sorry!! ,surprise,102
889,user5,user11,21,2021-06-14 18:59:44.100772+00:00,das wars wohl mit dem entspannten Bier ,sadness,102
895,user5,user11,21,2021-06-14 18:59:57.081458+00:00,lewa !!!!!! ,anger,102
896,user11,user5,21,2021-06-14 19:00:00.297857+00:00,Wir brauchen den 3er heute so sehr ,joy,102
901,user11,user5,21,2021-06-14 19:00:14.102345+00:00,Kischteeeeeeee!!!!,trust,102
908,user5,user11,21,2021-06-14 19:00:29.350698+00:00,na wenigstens hat er jetzt den Gerd-rekord eingestellt ,joy,102
913,user5,user11,21,2021-06-14 19:00:42.157091+00:00,gratuliere ,trust,102
915,user11,user5,21,2021-06-14 19:00:42.903934+00:00,Ja!!! Mega gut!,trust,102
3152,user03,user04,7,2021-06-16 15:09:57.317511+00:00,"bin gerade auf Sylt in der Ferienwohnung angekommen, es ist soo schön hier ",joy,103
3166,user04,user03,7,2021-06-16 15:10:25.626399+00:00,OMG wie cool und wie ist sie so??,surprise,103
3179,user03,user04,7,2021-06-16 15:10:45.033787+00:00,sehr groß und direkt am meer ,joy,103
3189,user04,user03,7,2021-06-16 15:11:02.076620+00:00,cool - wie viele Zimmer? Ist es sauber?,anticipation,103
3196,user03,user04,7,2021-06-16 15:11:12.077219+00:00,oh habe gerade eine Kakerlake entdeckt  doch nicht so toll die ferienwohnung ,anger,103
3203,user03,user04,7,2021-06-16 15:11:23.245060+00:00,das ist echt eklig  werde mich gleich beschweren ,anger,103
3210,user04,user03,7,2021-06-16 15:11:38.126598+00:00, oh nein - wie enttäuschend ,anger,103
3218,user04,user03,7,2021-06-16 15:11:47.471939+00:00,Ja würde ich auch machen ,anticipation,103
3225,user03,user04,7,2021-06-16 15:11:58.979486+00:00,ja sehr  ich gehe gleich zum vermieter  melde mich dann nochmal,anger,103
2536,user16,user01,19,2021-06-16 14:45:46.691157+00:00,Mein armer Leo hat heute den zweiten Todestag,sadness,104
